NU_ANO;ID_TURMA;CO_ENTIDADE;TP_ETAPA_ENSINO;TP_MEDIACAO_DIDATICO_PEDAGO;TP_TIPO_ATENDIMENTO_TURMA;NU_DURACAO_TURMA;NU_DIAS_ATIVIDADE
2022;202210000094003;10000094;17;1;1;252;4
2022;202210000094004;10000094;17;1;1;289;4
2022;202210000094005;10000094;19;1;1;229;4
2022;202210000095001;10000095;16;1;1;242;4
2022;202210000095002;10000095;14;1;1;285;5
2022;202210000095003;10000095;70;1;1;237;4
2022;202210000095004;10000095;17;1;1;243;4
2022;202210000096001;10000096;17;1;1;226;5
2022;202210000096002;10000096;15;1;1;244;5
2022;202210000096003;10000096;18;1;1;252;5
2022;202210000096004;10000096;18;1;1;239;4
2022;202210000096005;10000096;18;1;1;216;5
2022;202210000097001;10000097;15;1;1;209;5
2022;202210000097002;10000097;15;1;1;289;4
2022;202210000097003;10000097;71;1;1;202;4
2022;202210000097004;10000097;14;1;1;270;5
2022;202210000098001;10000098;19;1;1;245;4
2022;202210000098002;10000098;41;1;1;261;5
2022;202210000098003;10000098;20;1;1;238;4
2022;202210000098004;10000098;17;1;1;233;4
2022;202210000098005;10000098;20;1;1;277;5
2022;202210000099001;10000099;25;1;1;255;4
2022;202210000099002;10000099;20;1;1;219;4
2022;202210000100001;10000100;14;1;1;260;5
2022;202210000100002;10000100;14;1;1;234;5
2022;202210000100003;10000100;15;1;1;260;4
2022;202210000101001;10000101;16;1;1;243;4
2022;202210000101002;10000101;21;1;1;203;4
2022;202210000101003;10000101;14;1;1;260;4
2022;202210000102001;10000102;19;1;1;250;4
2022;202210000102002;10000102;19;1;1;230;4
2022;202210000103001;10000103;41;1;1;242;5
2022;202210000103002;10000103;18;1;1;222;5
2022;202210000103003;10000103;41;1;1;240;4
2022;202210000103004;10000103;19;1;1;299;5
2022;202210000103005;10000103;41;1;1;218;5
2022;202210000104001;10000104;27;1;1;223;4
2022;202210000104002;10000104;18;1;1;262;4
2022;202210000104003;10000104;14;1;1;242;4
2022;202210000104004;10000104;25;1;1;272;5
2022;202210000104005;10000104;14;1;1;285;4
2022;202210000105001;10000105;41;1;1;230;4
2022;202210000105002;10000105;15;1;1;240;5
2022;202210000105003;10000105;17;1;1;214;5
2022;202210000106001;10000106;26;1;1;207;4
2022;202210000106002;10000106;27;1;1;221;5
2022;202210000106003;10000106;20;1;1;259;5
2022;202210000107001;10000107;20;1;1;249;5
2022;202210000107002;10000107;15;1;1;258;5
2022;202210000107003;10000107;41;1;1;254;5
2022;202210000107004;10000107;41;1;1;201;4
2022;202210000107005;10000107;15;1;1;229;4
2022;202210000108001;10000108;15;1;1;218;5
2022;202210000108002;10000108;26;1;1;291;5
2022;202210000108003;10000108;27;1;1;281;5
2022;202210000109001;10000109;27;1;1;273;4
2022;202210000109002;10000109;70;1;1;266;5
2022;202210000110001;10000110;16;1;1;289;5
2022;202210000110002;10000110;69;1;1;213;5
2022;202210000110003;10000110;69;1;1;263;4
2022;202210000110004;10000110;14;1;1;258;4
2022;202210000110005;10000110;15;1;1;260;5
2022;202210000111001;10000111;15;1;1;268;5
2022;202210000111002;10000111;17;1;1;258;5
2022;202210000111003;10000111;17;1;1;263;5
2022;202210000111004;10000111;15;1;1;242;5
2022;202210000112001;10000112;71;1;1;213;5
2022;202210000112002;10000112;41;1;1;246;4
2022;202210000112003;10000112;70;1;1;276;4
2022;202210000112004;10000112;21;1;1;208;5
2022;202210000113001;10000113;14;1;1;286;4
2022;202210000113002;10000113;71;1;1;275;4
2022;202210000113003;10000113;15;1;1;279;5
2022;202210000114001;10000114;18;1;1;226;5
2022;202210000114002;10000114;16;1;1;210;5
2022;202210000115001;10000115;41;1;1;275;4
2022;202210000115002;10000115;20;1;1;232;5
2022;202210000115003;10000115;21;1;1;284;4
2022;202210000115004;10000115;19;1;1;284;4
2022;202210000115005;10000115;20;1;1;237;4
2022;202210000116001;10000116;15;1;1;265;4
2022;202210000116002;10000116;14;1;1;225;5
2022;202210000116003;10000116;18;1;1;255;4
2022;202210000116004;10000116;14;1;1;244;4
2022;202210000117001;10000117;18;1;1;241;4
2022;202210000117002;10000117;17;1;1;257;5
2022;202210000117003;10000117;19;1;1;209;5
2022;202210000118001;10000118;25;1;1;234;4
2022;202210000118002;10000118;17;1;1;286;5
2022;202210000119001;10000119;15;1;1;285;5
2022;202210000119002;10000119;14;1;1;286;5
2022;202210000120001;10000120;21;1;1;205;4
2022;202210000120002;10000120;20;1;1;226;5
2022;202210000120003;10000120;41;1;1;285;4
2022;202210000121001;10000121;21;1;1;205;5
2022;202210000121002;10000121;20;1;1;222;4
2022;202210000121003;10000121;14;1;1;292;5
2022;202210000121004;10000121;17;1;1;277;4
2022;202210000121005;10000121;21;1;1;271;4
2022;202210000122001;10000122;17;1;1;225;4
2022;202210000122002;10000122;26;1;1;292;4
2022;202210000123001;10000123;69;1;1;244;5
2022;202210000123002;10000123;21;1;1;296;4
2022;202210000123003;10000123;20;1;1;247;5
2022;202210000123004;10000123;20;1;1;203;4
2022;202210000123005;10000123;17;1;1;236;5
2022;202210000124001;10000124;41;1;1;248;5
2022;202210000124002;10000124;20;1;1;235;4
2022;202210000124003;10000124;41;1;1;248;4
2022;202210000124004;10000124;19;1;1;244;5
2022;202210000125001;10000125;17;1;1;262;4
2022;202210000125002;10000125;19;1;1;238;5
2022;202210000125003;10000125;16;1;1;247;4
2022;202210000125004;10000125;18;1;1;242;4
2022;202210000125005;10000125;26;1;1;272;5
2022;202210000126001;10000126;41;1;1;256;5
2022;202210000126002;10000126;14;1;1;223;5
2022;202210000127001;10000127;15;1;1;207;5
2022;202210000127002;10000127;18;1;1;208;5
2022;202210000128001;10000128;70;1;1;275;4
2022;202210000128002;10000128;41;1;1;200;4
2022;202210000129001;10000129;41;1;1;258;5
2022;202210000129002;10000129;19;1;1;214;4
2022;202210000129003;10000129;18;1;1;223;4
2022;202210000129004;10000129;20;1;1;261;4
2022;202210000129005;10000129;17;1;1;229;4
2022;202210000130001;10000130;21;1;1;269;5
2022;202210000130002;10000130;20;1;1;298;5
2022;202210000131001;10000131;17;1;1;204;4
2022;202210000131002;10000131;14;1;1;217;4
2022;202210000132001;10000132;18;1;1;208;4
2022;202210000132002;10000132;16;1;1;211;5
2022;202210000132003;10000132;18;1;1;227;4
2022;202210000132004;10000132;14;1;1;225;4
2022;202210000133001;10000133;15;1;1;237;5
2022;202210000133002;10000133;19;1;1;227;4
2022;202210000134001;10000134;20;1;1;236;4
2022;202210000134002;10000134;41;1;1;221;4
2022;202210000135001;10000135;26;1;1;236;5
2022;202210000135002;10000135;28;1;1;241;5
2022;202210000135003;10000135;25;1;1;259;4
2022;202210000135004;10000135;28;1;1;248;5
2022;202210000136001;10000136;14;1;1;201;4
2022;202210000136002;10000136;14;1;1;292;5
2022;202210000137001;10000137;41;1;1;219;4
2022;202210000137002;10000137;20;1;1;268;4
2022;202210000137003;10000137;21;1;1;277;4
2022;202210000138001;10000138;41;1;1;237;5
2022;202210000138002;10000138;15;1;1;218;5
2022;202210000139001;10000139;19;1;1;205;4
2022;202210000139002;10000139;41;1;1;271;5
2022;202210000139003;10000139;70;1;1;239;4
2022;202210000140001;10000140;28;1;1;205;5
2022;202210000140002;10000140;21;1;1;220;5
2022;202210000140003;10000140;14;1;1;299;5
2022;202210000140004;10000140;19;1;1;216;4
2022;202210000140005;10000140;15;1;1;208;4
2022;202210000141001;10000141;21;1;1;289;5
2022;202210000141002;10000141;20;1;1;281;4
2022;202210000141003;10000141;19;1;1;285;4
2022;202210000142001;10000142;14;1;1;292;4
2022;202210000142002;10000142;18;1;1;260;4
2022;202210000142003;10000142;14;1;1;200;5
2022;202210000143001;10000143;15;1;1;297;5
2022;202210000143002;10000143;18;1;1;258;4
2022;202210000143003;10000143;14;1;1;242;5
2022;202210000144001;10000144;17;1;1;298;4
2022;202210000144002;10000144;18;1;1;274;5
2022;202210000145001;10000145;16;1;1;267;5
2022;202210000145002;10000145;16;1;1;248;4
2022;202210000145003;10000145;21;1;1;295;5
2022;202210000146001;10000146;15;1;1;280;4
2022;202210000146002;10000146;15;1;1;243;4
2022;202210000147001;10000147;20;1;1;274;5
2022;202210000147002;10000147;28;1;1;236;5
2022;202210000147003;10000147;41;1;1;299;5
2022;202210000148001;10000148;18;1;1;223;5
2022;202210000148002;10000148;71;1;1;216;4
2022;202210000149001;10000149;16;1;1;271;4
2022;202210000149002;10000149;17;1;1;210;4
2022;202210000149003;10000149;71;1;1;271;4
2022;202210000149004;10000149;15;1;1;246;5
2022;202210000149005;10000149;15;1;1;298;4
2022;202210000150001;10000150;20;1;1;293;4
2022;202210000150002;10000150;21;1;1;226;4
2022;202210000150003;10000150;19;1;1;206;4
2022;202210000150004;10000150;21;1;1;257;5
2022;202210000150005;10000150;21;1;1;255;4
2022;202210000151001;10000151;19;1;1;203;4
2022;202210000151002;10000151;21;1;1;286;5
2022;202210000151003;10000151;41;1;1;275;4
2022;202210000152001;10000152;18;1;1;292;5
2022;202210000152002;10000152;28;1;1;260;5
2022;202210000152003;10000152;41;1;1;284;5
2022;202210000153001;10000153;15;1;1;248;5
2022;202210000153002;10000153;16;1;1;224;4
2022;202210000154001;10000154;14;1;1;237;4
2022;202210000154002;10000154;16;1;1;242;5
2022;202210000154003;10000154;17;1;1;289;5
2022;202210000155001;10000155;21;1;1;275;5
2022;202210000155002;10000155;20;1;1;201;5
2022;202210000155003;10000155;21;1;1;252;5
2022;202210000155004;10000155;17;1;1;238;4
2022;202210000155005;10000155;41;1;1;294;4
2022;202210000156001;10000156;71;1;1;201;4
2022;202210000156002;10000156;25;1;1;205;4
2022;202210000156003;10000156;25;1;1;243;4
2022;202210000156004;10000156;71;1;1;246;5
2022;202210000156005;10000156;26;1;1;267;4
2022;202210000157001;10000157;26;1;1;251;4
2022;202210000157002;10000157;15;1;1;291;5
2022;202210000157003;10000157;28;1;1;213;5
2022;202210000157004;10000157;25;1;1;258;4
2022;202210000157005;10000157;27;1;1;218;5
2022;202210000158001;10000158;16;1;1;227;4
2022;202210000158002;10000158;18;1;1;241;4
2022;202210000158003;10000158;20;1;1;205;5
2022;202210000158004;10000158;41;1;1;221;4
2022;202210000158005;10000158;14;1;1;251;4
2022;202210000159001;10000159;69;1;1;237;4
2022;202210000159002;10000159;70;1;1;216;4
2022;202210000159003;10000159;41;1;1;253;4
2022;202210000159004;10000159;41;1;1;264;5
2022;202210000160001;10000160;41;1;1;297;4
2022;202210000160002;10000160;41;1;1;248;5
2022;202210000160003;10000160;19;1;1;286;5
2022;202210000160004;10000160;20;1;1;235;4
2022;202210000160005;10000160;19;1;1;265;4
2022;202210000161001;10000161;15;1;1;248;4
2022;202210000161002;10000161;14;1;1;221;5
2022;202210000161003;10000161;19;1;1;299;5
2022;202210000161004;10000161;18;1;1;210;4
2022;202210000161005;10000161;21;1;1;282;5
2022;202210000162001;10000162;16;1;1;232;5
2022;202210000162002;10000162;28;1;1;288;5
2022;202210000163001;10000163;27;1;1;289;4
2022;202210000163002;10000163;26;1;1;298;4
2022;202210000163003;10000163;26;1;1;245;4
2022;202210000164001;10000164;17;1;1;260;5
2022;202210000164002;10000164;14;1;1;204;4
2022;202210000165001;10000165;71;1;1;273;4
2022;202210000165002;10000165;17;1;1;235;5
2022;202210000165003;10000165;27;1;1;203;4
2022;202210000166001;10000166;71;1;1;257;4
2022;202210000166002;10000166;71;1;1;228;4
2022;202210000167001;10000167;41;1;1;284;4
2022;202210000167002;10000167;16;1;1;264;4
2022;202210000167003;10000167;71;1;1;216;4
2022;202210000167004;10000167;70;1;1;284;4
2022;202210000168001;10000168;16;1;1;219;4
2022;202210000168002;10000168;18;1;1;227;5
2022;202210000168003;10000168;25;1;1;256;4
2022;202210000169001;10000169;15;1;1;294;5
2022;202210000169002;10000169;15;1;1;262;5
2022;202210000169003;10000169;70;1;1;283;4
2022;202210000169004;10000169;71;1;1;230;5
2022;202210000169005;10000169;15;1;1;280;5
2022;202210000170001;10000170;14;1;1;205;4
2022;202210000170002;10000170;16;1;1;274;5
2022;202210000170003;10000170;17;1;1;286;4
2022;202210000171001;10000171;14;1;1;270;4
2022;202210000171002;10000171;20;1;1;227;5
2022;202210000171003;10000171;16;1;1;201;5
2022;202210000172001;10000172;14;1;1;289;4
2022;202210000172002;10000172;70;1;1;229;4
2022;202210000172003;10000172;17;1;1;224;5
2022;202210000172004;10000172;69;1;1;285;5
2022;202210000172005;10000172;16;1;1;227;4
2022;202210000173001;10000173;17;1;1;207;4
2022;202210000173002;10000173;15;1;1;201;4
2022;202210000173003;10000173;16;1;1;204;4
2022;202210000173004;10000173;17;1;1;260;5
2022;202210000174001;10000174;17;1;1;262;4
2022;202210000174002;10000174;28;1;1;279;4
2022;202210000174003;10000174;18;1;1;203;4
2022;202210000174004;10000174;17;1;1;271;4
2022;202210000175001;10000175;15;1;1;287;5
2022;202210000175002;10000175;41;1;1;220;4
2022;202210000175003;10000175;16;1;1;297;4
2022;202210000176001;10000176;16;1;1;232;4
2022;202210000176002;10000176;15;1;1;265;5
2022;202210000176003;10000176;19;1;1;239;4
2022;202210000177001;10000177;41;1;1;262;4
2022;202210000177002;10000177;26;1;1;242;5
2022;202210000178001;10000178;14;1;1;222;5
2022;202210000178002;10000178;14;1;1;250;4
2022;202210000178003;10000178;27;1;1;245;4
2022;202210000178004;10000178;17;1;1;277;4
2022;202210000179001;10000179;19;1;1;257;4
2022;202210000179002;10000179;20;1;1;216;4
2022;202210000179003;10000179;15;1;1;217;4
2022;202210000179004;10000179;16;1;1;262;5
2022;202210000179005;10000179;17;1;1;285;4
2022;202210000180001;10000180;21;1;1;253;4
2022;202210000180002;10000180;19;1;1;238;4
2022;202210000180003;10000180;19;1;1;215;4
2022;202210000181001;10000181;69;1;1;210;4
2022;202210000181002;10000181;70;1;1;264;5
2022;202210000181003;10000181;69;1;1;224;4
2022;202210000182001;10000182;25;1;1;245;5
2022;202210000182002;10000182;19;1;1;290;5
2022;202210000182003;10000182;21;1;1;237;5
2022;202210000182004;10000182;20;1;1;283;4
2022;202210000183001;10000183;17;1;1;295;5
2022;202210000183002;10000183;16;1;1;291;4
2022;202210000184001;10000184;21;1;1;265;5
2022;202210000184002;10000184;21;1;1;280;5
2022;202210000184003;10000184;18;1;1;213;5
2022;202210000184004;10000184;25;1;1;257;5
2022;202210000185001;10000185;26;1;1;282;4
2022;202210000185002;10000185;27;1;1;207;5
2022;202210000186001;10000186;20;1;1;211;4
2022;202210000186002;10000186;21;1;1;289;4
2022;202210000186003;10000186;20;1;1;201;4
2022;202210000186004;10000186;41;1;1;296;5
2022;202210000186005;10000186;41;1;1;279;4
2022;202210000187001;10000187;17;1;1;235;5
2022;202210000187002;10000187;14;1;1;241;4
2022;202210000187003;10000187;16;1;1;227;5
2022;202210000187004;10000187;16;1;1;256;4
2022;202210000188001;10000188;17;1;1;284;4
2022;202210000188002;10000188;26;1;1;259;5
2022;202210000188003;10000188;41;1;1;234;4
2022;202210000189001;10000189;18;1;1;214;4
2022;202210000189002;10000189;18;1;1;281;4
2022;202210000189003;10000189;15;1;1;229;5
2022;202210000189004;10000189;18;1;1;236;4
2022;202210000189005;10000189;16;1;1;277;4
2022;202210000190001;10000190;15;1;1;297;4
2022;202210000190002;10000190;14;1;1;206;5
2022;202210000190003;10000190;14;1;1;250;5
2022;202210000191001;10000191;18;1;1;215;4
2022;202210000191002;10000191;17;1;1;210;5
2022;202210000191003;10000191;16;1;1;286;4
2022;202210000191004;10000191;17;1;1;246;5
2022;202210000191005;10000191;70;1;1;278;4
2022;202210000192001;10000192;17;1;1;232;4
2022;202210000192002;10000192;15;1;1;221;4
2022;202210000193001;10000193;28;1;1;261;5
2022;202210000193002;10000193;28;1;1;228;4
2022;202210000193003;10000193;25;1;1;231;5
2022;202210000193004;10000193;27;1;1;233;4
2022;202210000193005;10000193;27;1;1;295;5
2022;202210000194001;10000194;18;1;1;241;4
2022;202210000194002;10000194;14;1;1;250;4
2022;202210000194003;10000194;17;1;1;256;5
2022;202210000195001;10000195;69;1;1;251;5
2022;202210000195002;10000195;17;1;1;295;5
2022;202210000195003;10000195;18;1;1;249;4
2022;202210000195004;10000195;17;1;1;268;4
2022;202210000195005;10000195;16;1;1;232;5
2022;202210000196001;10000196;69;1;1;235;4
2022;202210000196002;10000196;70;1;1;274;4
2022;202210000196003;10000196;71;1;1;216;5
2022;202210000196004;10000196;69;1;1;285;5
2022;202210000196005;10000196;70;1;1;268;5
2022;202210000197001;10000197;20;1;1;228;5
2022;202210000197002;10000197;20;1;1;262;5
2022;202210000197003;10000197;25;1;1;291;5
2022;202210000197004;10000197;26;1;1;259;5
2022;202210000197005;10000197;27;1;1;283;5
2022;202210000198001;10000198;16;1;1;266;5
2022;202210000198002;10000198;14;1;1;264;5
2022;202210000198003;10000198;14;1;1;278;4
2022;202210000198004;10000198;21;1;1;273;4
2022;202210000199001;10000199;21;1;1;265;5
2022;202210000199002;10000199;17;1;1;274;4
2022;202210000199003;10000199;21;1;1;205;5
2022;202210000199004;10000199;21;1;1;266;5
2022;202210000200001;10000200;15;1;1;288;4
2022;202210000200002;10000200;19;1;1;261;5
2022;202210000200003;10000200;15;1;1;227;4
2023;202310000001001;10000001;69;1;1;240;4
2023;202310000001002;10000001;17;1;1;247;4
2023;202310000001003;10000001;16;1;1;206;5
2023;202310000002001;10000002;15;1;1;244;4
2023;202310000002002;10000002;15;1;1;207;5
2023;202310000003001;10000003;21;1;1;210;5
2023;202310000003002;10000003;18;1;1;275;4
2023;202310000004001;10000004;70;1;1;268;5
2023;202310000004002;10000004;21;1;1;201;4
2023;202310000004003;10000004;69;1;1;267;5
2023;202310000004004;10000004;16;1;1;208;5
2023;202310000004005;10000004;16;1;1;277;5
2023;202310000005001;10000005;19;1;1;236;5
2023;202310000005002;10000005;41;1;1;279;5
2023;202310000005003;10000005;21;1;1;292;4
2023;202310000005004;10000005;14;1;1;276;4
2023;202310000006001;10000006;41;1;1;288;5
2023;202310000006002;10000006;21;1;1;274;4
2023;202310000006003;10000006;21;1;1;285;5
2023;202310000007001;10000007;70;1;1;242;4
2023;202310000007002;10000007;15;1;1;227;4
2023;202310000007003;10000007;17;1;1;294;5
2023;202310000007004;10000007;15;1;1;232;5
2023;202310000007005;10000007;71;1;1;226;4
2023;202310000008001;10000008;28;1;1;233;4
2023;202310000008002;10000008;14;1;1;259;5
2023;202310000009001;10000009;18;1;1;230;4
2023;202310000009002;10000009;18;1;1;230;4
2023;202310000010001;10000010;17;1;1;253;4
2023;202310000010002;10000010;18;1;1;230;5
2023;202310000010003;10000010;19;1;1;231;4
2023;202310000010004;10000010;28;1;1;207;5
2023;202310000011001;10000011;17;1;1;247;4
2023;202310000011002;10000011;18;1;1;296;4
2023;202310000011003;10000011;21;1;1;295;4
2023;202310000011004;10000011;14;1;1;288;5
2023;202310000012001;10000012;20;1;1;268;4
2023;202310000012002;10000012;69;1;1;211;5
2023;202310000012003;10000012;17;1;1;251;5
2023;202310000012004;10000012;16;1;1;212;5
2023;202310000013001;10000013;21;1;1;218;5
2023;202310000013002;10000013;14;1;1;284;4
2023;202310000013003;10000013;16;1;1;211;5
2023;202310000013004;10000013;21;1;1;237;4
2023;202310000013005;10000013;18;1;1;281;5
2023;202310000014001;10000014;14;1;1;222;4
2023;202310000014002;10000014;18;1;1;226;4
2023;202310000015001;10000015;69;1;1;293;4
2023;202310000015002;10000015;71;1;1;259;5
2023;202310000016001;10000016;17;1;1;272;4
2023;202310000016002;10000016;41;1;1;251;4
2023;202310000016003;10000016;15;1;1;269;4
2023;202310000017001;10000017;19;1;1;269;4
2023;202310000017002;10000017;41;1;1;283;5
2023;202310000018001;10000018;14;1;1;205;5
2023;202310000018002;10000018;16;1;1;234;4
2023;202310000018003;10000018;28;1;1;291;5
2023;202310000018004;10000018;18;1;1;223;5
2023;202310000018005;10000018;25;1;1;256;5
2023;202310000019001;10000019;41;1;1;248;5
2023;202310000019002;10000019;41;1;1;236;5
2023;202310000019003;10000019;20;1;1;284;5
2023;202310000019004;10000019;70;1;1;291;5
2023;202310000020001;10000020;69;1;1;244;4
2023;202310000020002;10000020;19;1;1;263;4
2023;202310000020003;10000020;19;1;1;226;4
2023;202310000021001;10000021;28;1;1;253;5
2023;202310000021002;10000021;17;1;1;288;5
2023;202310000021003;10000021;25;1;1;285;4
2023;202310000022001;10000022;18;1;1;272;4
2023;202310000022002;10000022;18;1;1;284;5
2023;202310000023001;10000023;14;1;1;215;4
2023;202310000023002;10000023;26;1;1;241;5
2023;202310000023003;10000023;14;1;1;253;5
2023;202310000023004;10000023;69;1;1;205;5
2023;202310000024001;10000024;41;1;1;220;4
2023;202310000024002;10000024;19;1;1;261;5
2023;202310000024003;10000024;20;1;1;211;4
2023;202310000024004;10000024;21;1;1;263;4
2023;202310000024005;10000024;21;1;1;271;5
2023;202310000025001;10000025;17;1;1;227;5
2023;202310000025002;10000025;16;1;1;246;5
2023;202310000025003;10000025;14;1;1;215;5
2023;202310000026001;10000026;69;1;1;294;5
2023;202310000026002;10000026;69;1;1;273;5
2023;202310000026003;10000026;70;1;1;235;4
2023;202310000027001;10000027;14;1;1;265;4
2023;202310000027002;10000027;15;1;1;231;4
2023;202310000027003;10000027;19;1;1;235;5
2023;202310000028001;10000028;20;1;1;300;5
2023;202310000028002;10000028;16;1;1;226;5
2023;202310000028003;10000028;21;1;1;221;4
2023;202310000028004;10000028;71;1;1;274;5
2023;202310000029001;10000029;26;1;1;209;4
2023;202310000029002;10000029;27;1;1;240;5
2023;202310000029003;10000029;15;1;1;223;4
2023;202310000030001;10000030;14;1;1;233;4
2023;202310000030002;10000030;20;1;1;230;5
2023;202310000030003;10000030;28;1;1;261;4
2023;202310000030004;10000030;21;1;1;215;5
2023;202310000031001;10000031;21;1;1;213;4
2023;202310000031002;10000031;27;1;1;237;5
2023;202310000031003;10000031;15;1;1;260;4
2023;202310000031004;10000031;27;1;1;264;5
2023;202310000032001;10000032;19;1;1;264;4
2023;202310000032002;10000032;18;1;1;236;4
2023;202310000033001;10000033;19;1;1;253;4
2023;202310000033002;10000033;21;1;1;292;5
2023;202310000033003;10000033;19;1;1;282;4
2023;202310000033004;10000033;21;1;1;295;4
2023;202310000034001;10000034;41;1;1;221;5
2023;202310000034002;10000034;16;1;1;225;5
2023;202310000034003;10000034;16;1;1;229;4
2023;202310000034004;10000034;19;1;1;202;5
2023;202310000034005;10000034;41;1;1;261;5
2023;202310000035001;10000035;14;1;1;266;4
2023;202310000035002;10000035;71;1;1;289;4
2023;202310000036001;10000036;15;1;1;253;5
2023;202310000036002;10000036;16;1;1;255;5
2023;202310000036003;10000036;18;1;1;215;5
2023;202310000036004;10000036;18;1;1;284;5
2023;202310000036005;10000036;17;1;1;285;4
2023;202310000037001;10000037;14;1;1;206;4
2023;202310000037002;10000037;15;1;1;228;4
2023;202310000038001;10000038;19;1;1;259;4
2023;202310000038002;10000038;21;1;1;292;4
2023;202310000039001;10000039;19;1;1;216;4
2023;202310000039002;10000039;21;1;1;205;4
2023;202310000040001;10000040;26;1;1;238;5
2023;202310000040002;10000040;20;1;1;252;5
2023;202310000040003;10000040;21;1;1;284;4
2023;202310000040004;10000040;26;1;1;295;5
2023;202310000040005;10000040;21;1;1;249;4
2023;202310000041001;10000041;16;1;1;250;5
2023;202310000041002;10000041;20;1;1;288;5
2023;202310000041003;10000041;21;1;1;238;4
2023;202310000041004;10000041;41;1;1;271;4
2023;202310000041005;10000041;21;1;1;229;4
2023;202310000042001;10000042;21;1;1;265;4
2023;202310000042002;10000042;19;1;1;256;4
2023;202310000042003;10000042;41;1;1;200;4
2023;202310000042004;10000042;15;1;1;221;4
2023;202310000042005;10000042;18;1;1;212;5
2023;202310000043001;10000043;14;1;1;262;5
2023;202310000043002;10000043;28;1;1;297;5
2023;202310000044001;10000044;15;1;1;255;5
2023;202310000044002;10000044;18;1;1;215;4
2023;202310000045001;10000045;25;1;1;217;5
2023;202310000045002;10000045;25;1;1;252;5
2023;202310000045003;10000045;27;1;1;240;4
2023;202310000046001;10000046;27;1;1;283;4
2023;202310000046002;10000046;25;1;1;239;5
2023;202310000046003;10000046;25;1;1;249;4
2023;202310000046004;10000046;25;1;1;271;4
2023;202310000046005;10000046;25;1;1;251;4
2023;202310000047001;10000047;26;1;1;226;5
2023;202310000047002;10000047;26;1;1;281;4
2023;202310000047003;10000047;27;1;1;282;5
2023;202310000047004;10000047;26;1;1;224;5
2023;202310000048001;10000048;41;1;1;265;5
2023;202310000048002;10000048;14;1;1;220;4
2023;202310000049001;10000049;18;1;1;219;4
2023;202310000049002;10000049;18;1;1;236;4
2023;202310000050001;10000050;21;1;1;229;4
2023;202310000050002;10000050;19;1;1;225;4
2023;202310000050003;10000050;19;1;1;230;4
2023;202310000051001;10000051;19;1;1;234;5
2023;202310000051002;10000051;21;1;1;257;5
2023;202310000051003;10000051;15;1;1;247;4
2023;202310000052001;10000052;18;1;1;277;5
2023;202310000052002;10000052;69;1;1;208;4
2023;202310000052003;10000052;15;1;1;271;5
2023;202310000053001;10000053;15;1;1;223;4
2023;202310000053002;10000053;14;1;1;270;4
2023;202310000054001;10000054;26;1;1;292;4
2023;202310000054002;10000054;28;1;1;297;4
2023;202310000054003;10000054;27;1;1;205;4
2023;202310000055001;10000055;25;1;1;256;4
2023;202310000055002;10000055;21;1;1;236;4
2023;202310000056001;10000056;14;1;1;227;4
2023;202310000056002;10000056;14;1;1;253;5
2023;202310000056003;10000056;17;1;1;267;5
2023;202310000056004;10000056;16;1;1;223;4
2023;202310000056005;10000056;17;1;1;290;5
2023;202310000057001;10000057;17;1;1;274;5
2023;202310000057002;10000057;41;1;1;211;5
2023;202310000057003;10000057;19;1;1;224;5
2023;202310000057004;10000057;71;1;1;231;4
2023;202310000057005;10000057;15;1;1;222;4
2023;202310000058001;10000058;19;1;1;235;5
2023;202310000058002;10000058;21;1;1;253;5
2023;202310000058003;10000058;41;1;1;274;5
2023;202310000058004;10000058;19;1;1;246;4
2023;202310000058005;10000058;21;1;1;282;5
2023;202310000059001;10000059;70;1;1;284;5
2023;202310000059002;10000059;15;1;1;258;4
2023;202310000059003;10000059;69;1;1;273;4
2023;202310000060001;10000060;14;1;1;246;4
2023;202310000060002;10000060;14;1;1;224;5
2023;202310000060003;10000060;14;1;1;297;5
2023;202310000060004;10000060;14;1;1;292;5
2023;202310000060005;10000060;17;1;1;252;5
2023;202310000061001;10000061;14;1;1;254;4
2023;202310000061002;10000061;16;1;1;219;5
2023;202310000062001;10000062;18;1;1;230;5
2023;202310000062002;10000062;20;1;1;280;4
2023;202310000062003;10000062;16;1;1;265;5
2023;202310000062004;10000062;15;1;1;246;5
2023;202310000063001;10000063;41;1;1;235;5
2023;202310000063002;10000063;20;1;1;282;4
2023;202310000063003;10000063;15;1;1;209;4
2023;202310000064001;10000064;15;1;1;258;4
2023;202310000064002;10000064;15;1;1;237;5
2023;202310000064003;10000064;18;1;1;245;4
2023;202310000064004;10000064;14;1;1;300;5
2023;202310000064005;10000064;15;1;1;284;4
2023;202310000065001;10000065;19;1;1;291;5
2023;202310000065002;10000065;19;1;1;266;4
2023;202310000065003;10000065;21;1;1;225;5
2023;202310000065004;10000065;41;1;1;223;4
2023;202310000065005;10000065;71;1;1;231;4
2023;202310000066001;10000066;16;1;1;227;4
2023;202310000066002;10000066;17;1;1;264;5
2023;202310000066003;10000066;18;1;1;255;5
2023;202310000067001;10000067;17;1;1;216;4
2023;202310000067002;10000067;14;1;1;250;5
2023;202310000067003;10000067;16;1;1;267;4
2023;202310000068001;10000068;27;1;1;200;4
2023;202310000068002;10000068;27;1;1;243;4
2023;202310000068003;10000068;15;1;1;232;4
2023;202310000069001;10000069;20;1;1;272;4
